feature,label,confidence,polysemantic,bal_acc,f1,fire_count,notes
12187,Snow-covered mountain peaks and ridges,0.95,False,1.0,1.0,,"All images feature snow-capped alpine mountains viewed from elevated vantage points, emphasizing white snowy summits and mountain ridgelines."
12194,Stringed instruments with sound holes,0.95,False,1.0,1.0,,"All images prominently feature various stringed instruments (ukuleles, guitars, basses) with visible circular or oval sound holes as a defining characteristic."
12167,Small white clustered flowers,0.92,False,1.0,1.0,,"All images show delicate white or pale flowers arranged in dense, small clusters or umbels, characteristic of plants like Queen Anne's lace, yarrow, and similar umbellifer or composite flowers."
12184,Water wheels and mill wheels,0.95,False,1.0,1.0,,"All images feature large rotating wheels, primarily water wheels attached to mills or historical structures, serving as the dominant visual element."
12211,Fetal development and embryos,0.95,False,1.0,1.0,,"All images show human fetuses or embryos at various stages of development, displaying characteristic curled postures, developing limbs, and anatomical features typical of fetal imagery."
12182,white flowing fabric and loose garments,0.92,False,1.0,1.0,,"The images consistently show white or light-colored clothing with loose, flowy silhouettes including skirts, dresses, tunics, and draped fabrics."
12202,Grass or cereal grain awns,0.92,False,1.0,1.0,,"All images show elongated, hair-like or bristle-like structures characteristic of grass species, grain crops (wheat, barley), or ornamental grasses with distinctive feathery or spiky projections."
12170,Euphorbia flowers and cyathia,0.85,False,1.0,1.0,,All images show characteristic cup-shaped or bowl-like flower clusters (cyathia) with distinctive yellowish-green coloring typical of Euphorbia species inflorescences.
12216,Rose flowers,0.98,False,1.0,1.0,,"All 16 images show close-up photographs of roses in various colors, consistently displaying the characteristic spiral petal structure and morphology of rose blooms."
12217,Tulip flowers,0.98,False,1.0,1.0,,"All 16 images show tulips with characteristic cup-shaped petals in various colors including pink, red, purple, and magenta, photographed from similar angles."
12144,white or pale flowers in clusters,0.92,False,1.0,1.0,,"All images show herbaceous plants with small white, cream, or pale pink flowers arranged in dense clusters or racemes, characteristic of plants like nettles, catnip, or similar flowering weeds."
12219,Leaves with prominent parallel veins,0.92,False,1.0,1.0,,"All images prominently feature leaves displaying clear, parallel venation patterns characteristic of monocot plants or specific dicot species."
12174,Purple flowers with dark centers,0.95,False,1.0,1.0,,"All images show flowers in shades of purple/lavender with prominent dark purple or black centers, consistent across multiple flower varieties."
12232,Mushrooms and toadstools,0.95,False,1.0,1.0,,"All images show various species of mushrooms with characteristic umbrella-shaped caps and stems, photographed in natural outdoor settings."
12231,Clustered tubular flower stamens,0.92,False,1.0,1.0,,"All images show dense clusters of elongated, tubular stamen structures characteristic of flowers like bottlebrush, knotweed, or similar plants with showy reproductive organs."
12272,Mountain lakes in alpine terrain,0.95,False,1.0,1.0,,"All images consistently feature lakes nestled in mountainous or high-altitude landscapes, with prominent rocky/snowy peaks surrounding water bodies."
12276,Pink clustered flowers,0.92,False,1.0,1.0,,"These images consistently show dense, rounded flower clusters in pink, magenta, and white tones, characteristic of flowers like phlox or allium species."
12281,microscopes,0.98,False,1.0,1.0,,"All images show various types of microscopes including compound, binocular, and inverted models with distinctive eyepieces and stage components."
12269,Steel beam lattice structures,0.92,False,1.0,1.0,,"Images consistently show exposed metal framework with crossing beams, girders, and truss patterns from bridges, buildings, and industrial infrastructure."
12286,Pineapple fruit texture and surface,0.95,False,1.0,1.0,,"All images show the distinctive hexagonal diamond-patterned surface of pineapples, with some images showing the fruit whole and others showing close-up details of the characteristic skin texture."
12260,yellow flowers,0.98,False,1.0,1.0,,"All 16 images show yellow flowers with varying morphologies, all sharing the distinctive bright yellow coloration and radial petal arrangement characteristic of small to medium-sized blooms."
12264,Fern foliage and fronds,0.95,False,1.0,1.0,,"All images show fern plants with their characteristic feathery, pinnate leaf structure in various lighting and color conditions."
12280,Melons and round produce with radial grooves,0.85,False,1.0,1.0,,"The images predominantly show melons (cantaloupes, honeydew, and similar varieties) characterized by their round shape and distinctive radial or segmented surface patterns."
67,yellow flowers in clustered blooms,0.95,False,0.95,0.9474,,"All images prominently feature yellow flowers with densely packed, clustered bloom structures, primarily mimosa and similar species."
31,Cooking pots with lids,0.95,False,0.95,0.9474,,"All images show lidded cookware including Dutch ovens, woks, and various covered pots in different colors and styles."
23,Night sky with stars,0.92,False,0.95,0.9474,,"All images feature dark nighttime scenes dominated by starry skies, including variations with milky way, star trails, and celestial objects."
8,Domed government buildings and capitol structures,0.95,False,0.95,0.9474,,"All images feature prominent domed architectural structures, primarily capitol buildings and government institutions with classical dome-topped designs."
17,Cathedral ceiling vaults,0.92,False,0.95,0.9474,,All images show upward-facing architectural ceilings with ribbed or coffered vault patterns typical of Gothic and classical church architecture.
37,Grilled skewered meat kebabs,0.95,False,0.95,0.9474,,"All images consistently show meat (beef, chicken, or mixed) threaded on skewers and cooked on grills or over flames."
69,snapdragon flowers,0.92,False,0.95,0.9474,,"All images show characteristic snapdragon (Antirrhinum) blooms with their distinctive tubular, two-lipped flower structure in various color combinations of purple, pink, white, and yellow."
68,Tow trucks and recovery vehicles,0.85,True,0.95,0.9524,,"Most images show towing/recovery vehicles with hydraulic lifts and booms (images 1-4, 8-14), but several unrelated images of animals (5-6, 15) and what appears to be a blurred emergency vehicle (7) are mixed in, suggesting some feature noise or polysemanticity."
41,white mushrooms with spotted caps,0.95,False,0.95,0.9474,,"All images show pale or white mushrooms, predominantly with dark spots or speckles on their umbrella-shaped caps, growing in grass or forest settings."
79,Yellow trumpet flower centers with stamens,0.92,False,0.95,0.9524,,"All images show yellow or yellow-orange flowers (likely Datura or similar species) with prominent dark stamens radiating from the center, viewed from above or directly on."
87,Red berries on branches,0.92,False,0.95,0.9524,,"Images predominantly show clustered red berries (currants, berries, small fruits) growing on green branches and foliage."
86,Product label text and typography,0.92,False,0.95,0.9524,,"All images show close-up views of beverage bottle labels with dense text, warnings, ingredients, and barcodes."
110,Small white clustered flowers,0.92,False,0.95,0.9474,,"Nearly all images show dense clusters of small white or pale flowers, typically from spring-blooming plants like hawthorn, apple, cherry, or similar species."
